width,height,filling_factor,t,u_ib,qmc,steps,E_imp,E_imp_err,E_no_imp,E_no_imp_err,E_p,E_p_err
3,4,1.0,0.075,-1.7,false,1,-3.7787288569791393,0.0,-1.1200169872498593,0.0,-2.65871186972928,0.0
3,4,1.0,0.075,-1.6,false,1,-3.5516245601436016,0.0,-1.1200169872498593,0.0,-2.4316075728937423,0.0
3,4,1.0,0.075,-1.5,false,1,-3.334906058900209,0.0,-1.1200169872498593,0.0,-2.2148890716503495,0.0
3,4,1.0,0.075,-1.4,false,1,-3.1278002770740168,0.0,-1.1200169872498593,0.0,-2.0077832898241574,0.0
3,4,1.0,0.075,-1.3,false,1,-2.9297540569975413,0.0,-1.1200169872498593,0.0,-1.809737069747682,0.0
3,4,1.0,0.075,-1.2,false,1,-2.74054828944487,0.0,-1.1200169872498593,0.0,-1.6205313021950105,0.0
3,4,1.0,0.075,-1.1,false,1,-2.5602877943134605,0.0,-1.1200169872498593,0.0,-1.4402708070636012,0.0
3,4,1.0,0.075,-1.0,false,1,-2.389281810450423,0.0,-1.1200169872498593,0.0,-1.2692648232005639,0.0
3,4,1.0,0.075,-0.9,false,1,-2.2278354127744056,0.0,-1.1200169872498593,0.0,-1.1078184255245462,0.0
3,4,1.0,0.075,-0.8,false,1,-2.076008644976818,0.0,-1.1200169872498593,0.0,-0.9559916577269587,0.0
3,4,1.0,0.075,-0.7,false,1,-1.933449078876001,0.0,-1.1200169872498593,0.0,-0.8134320916261417,0.0
3,4,1.0,0.075,-0.6,false,1,-1.7993899883000655,0.0,-1.1200169872498593,0.0,-0.6793730010502061,0.0
3,4,1.0,0.075,-0.5,false,1,-1.6728052901347565,0.0,-1.1200169872498593,0.0,-0.5527883028848972,0.0
3,4,1.0,0.075,-0.4,false,1,-1.5526195392697149,0.0,-1.1200169872498593,0.0,-0.43260255201985554,0.0
3,4,1.0,0.075,-0.3,false,1,-1.4378749756622409,0.0,-1.1200169872498593,0.0,-0.31785798841238155,0.0
3,4,1.0,0.075,-0.2,false,1,-1.3278228086445882,0.0,-1.1200169872498593,0.0,-0.20780582139472892,0.0
3,4,1.0,0.075,-0.1,false,1,-1.2219563851931983,0.0,-1.1200169872498593,0.0,-0.10193939794333895,0.0
3,4,1.0,0.075,0.0,false,1,-1.1200169872498593,0.0,-1.1200169872498593,0.0,0.0,0.0
3,4,1.0,0.075,0.1,false,1,-1.021995590806305,0.0,-1.1200169872498593,0.0,0.09802139644355434,0.0
3,4,1.0,0.075,0.2,false,1,-0.9281423043104144,0.0,-1.1200169872498593,0.0,0.19187468293944487,0.0
3,4,1.0,0.075,0.3,false,1,-0.8389836288820212,0.0,-1.1200169872498593,0.0,0.28103335836783816,0.0
3,4,1.0,0.075,0.4,false,1,-0.7553327029062776,0.0,-1.1200169872498593,0.0,0.3646842843435817,0.0
3,4,1.0,0.075,0.5,false,1,-0.6782551112387727,0.0,-1.1200169872498593,0.0,0.44176187601108663,0.0
3,4,1.0,0.075,0.6,false,1,-0.608930558967987,0.0,-1.1200169872498593,0.0,0.5110864282818723,0.0
3,4,1.0,0.075,0.7,false,1,-0.5483685080093679,0.0,-1.1200169872498593,0.0,0.5716484792404914,0.0
3,4,1.0,0.075,0.8,false,1,-0.4970461843262498,0.0,-1.1200169872498593,0.0,0.6229708029236095,0.0
3,4,1.0,0.075,0.9,false,1,-0.4546812355056689,0.0,-1.1200169872498593,0.0,0.6653357517441905,0.0
3,4,1.0,0.075,1.0,false,1,-0.42031530804134787,0.0,-1.1200169872498593,0.0,0.6997016792085115,0.0
3,4,1.0,0.075,1.1,false,1,-0.39263535985427817,0.0,-1.1200169872498593,0.0,0.7273816273955811,0.0
3,4,1.0,0.075,1.2,false,1,-0.3703028752680062,0.0,-1.1200169872498593,0.0,0.7497141119818531,0.0
3,4,1.0,0.075,1.3,false,1,-0.35214805800744303,0.0,-1.1200169872498593,0.0,0.7678689292424163,0.0
3,4,1.0,0.075,1.4,false,1,-0.33723086892134624,0.0,-1.1200169872498593,0.0,0.7827861183285131,0.0
3,4,1.0,0.075,1.5,false,1,-0.3248276043355493,0.0,-1.1200169872498593,0.0,0.79518938291431,0.0
3,4,1.0,0.075,1.6,false,1,-0.31439125294936093,0.0,-1.1200169872498593,0.0,0.8056257343004984,0.0
3,4,1.0,0.075,1.7,false,1,-0.3055100374007245,0.0,-1.1200169872498593,0.0,0.8145069498491349,0.0
3,4,1.0,0.075,1.8,false,1,-0.2978727452450072,0.0,-1.1200169872498593,0.0,0.8221442420048521,0.0
3,4,1.0,0.075,1.9,false,1,-0.29124221143075174,0.0,-1.1200169872498593,0.0,0.8287747758191075,0.0
3,4,1.0,0.075,2.0,false,1,-0.2854358125736227,0.0,-1.1200169872498593,0.0,0.8345811746762366,0.0
3,4,1.0,0.1,-2.0,false,1,-5.407681276403998,0.0,-2.021691059045904,0.0,-3.385990217358094,0.0
3,4,1.0,0.1,-1.9,false,1,-5.152324896497325,0.0,-2.021691059045904,0.0,-3.1306338374514215,0.0
3,4,1.0,0.1,-1.8,false,1,-4.907806607451758,0.0,-2.021691059045904,0.0,-2.8861155484058543,0.0
3,4,1.0,0.1,-1.7,false,1,-4.674017938453206,0.0,-2.021691059045904,0.0,-2.652326879407302,0.0
3,4,1.0,0.1,-1.6,false,1,-4.4506754259732535,0.0,-2.021691059045904,0.0,-2.4289843669273496,0.0
3,4,1.0,0.1,-1.5,false,1,-4.23738665554665,0.0,-2.021691059045904,0.0,-2.215695596500746,0.0
3,4,1.0,0.1,-1.4,false,1,-4.033735363746287,0.0,-2.021691059045904,0.0,-2.0120443047003835,0.0
3,4,1.0,0.1,-1.3,false,1,-3.8393502156666073,0.0,-2.021691059045904,0.0,-1.8176591566207034,0.0
3,4,1.0,0.1,-1.2,false,1,-3.65393638285716,0.0,-2.021691059045904,0.0,-1.6322453238112562,0.0
3,4,1.0,0.1,-1.1,false,1,-3.4772669337338122,0.0,-2.021691059045904,0.0,-1.4555758746879084,0.0
3,4,1.0,0.1,-1.0,false,1,-3.309144194388129,0.0,-2.021691059045904,0.0,-1.2874531353422252,0.0
3,4,1.0,0.1,-0.9,false,1,-3.1493486257202346,0.0,-2.021691059045904,0.0,-1.1276575666743307,0.0
3,4,1.0,0.1,-0.8,false,1,-2.9975948847504874,0.0,-2.021691059045904,0.0,-0.9759038257045836,0.0
3,4,1.0,0.1,-0.7,false,1,-2.8535108954025756,0.0,-2.021691059045904,0.0,-0.8318198363566718,0.0
3,4,1.0,0.1,-0.6,false,1,-2.7166463201820035,0.0,-2.021691059045904,0.0,-0.6949552611360996,0.0
3,4,1.0,0.1,-0.5,false,1,-2.586505695621653,0.0,-2.021691059045904,0.0,-0.5648146365757492,0.0
3,4,1.0,0.1,-0.4,false,1,-2.462594246086062,0.0,-2.021691059045904,0.0,-0.4409031870401581,0.0
3,4,1.0,0.1,-0.3,false,1,-2.3444638013830543,0.0,-2.021691059045904,0.0,-0.3227727423371505,0.0
3,4,1.0,0.1,-0.2,false,1,-2.231750543772475,0.0,-2.021691059045904,0.0,-0.2100594847265711,0.0
3,4,1.0,0.1,-0.1,false,1,-2.1242016129775205,0.0,-2.021691059045904,0.0,-0.10251055393161668,0.0
3,4,1.0,0.1,0.0,false,1,-2.021691059045904,0.0,-2.021691059045904,0.0,0.0,0.0
3,4,1.0,0.1,0.1,false,1,-1.9242264688960191,0.0,-2.021691059045904,0.0,0.09746459014988473,0.0
3,4,1.0,0.1,0.2,false,1,-1.831946347779342,0.0,-2.021691059045904,0.0,0.18974471126656178,0.0
3,4,1.0,0.1,0.3,false,1,-1.7451060182821103,0.0,-2.021691059045904,0.0,0.27658504076379353,0.0
3,4,1.0,0.1,0.4,false,1,-1.6640476931666632,0.0,-2.021691059045904,0.0,0.3576433658792406,0.0
3,4,1.0,0.1,0.5,false,1,-1.5891503347451408,0.0,-2.021691059045904,0.0,0.43254072430076307,0.0
3,4,1.0,0.1,0.6,false,1,-1.5207591861834022,0.0,-2.021691059045904,0.0,0.5009318728625016,0.0
3,4,1.0,0.1,0.7,false,1,-1.4591043387966793,0.0,-2.021691059045904,0.0,0.5625867202492245,0.0
3,4,1.0,0.1,0.8,false,1,-1.4042287773948203,0.0,-2.021691059045904,0.0,0.6174622816510835,0.0
3,4,1.0,0.1,0.9,false,1,-1.355950351613401,0.0,-2.021691059045904,0.0,0.6657407074325028,0.0
3,4,1.0,0.1,1.0,false,1,-1.3138720397644688,0.0,-2.021691059045904,0.0,0.7078190192814351,0.0
3,4,1.0,0.1,1.1,false,1,-1.2774348032301812,0.0,-2.021691059045904,0.0,0.7442562558157226,0.0
3,4,1.0,0.1,1.2,false,1,-1.245991148907704,0.0,-2.021691059045904,0.0,0.7756999101381998,0.0
3,4,1.0,0.1,1.3,false,1,-1.218875261227105,0.0,-2.021691059045904,0.0,0.8028157978187989,0.0
3,4,1.0,0.1,1.4,false,1,-1.1954547685647283,0.0,-2.021691059045904,0.0,0.8262362904811755,0.0
3,4,1.0,0.1,1.5,false,1,-1.1751606610930536,0.0,-2.021691059045904,0.0,0.8465303979528502,0.0
3,4,1.0,0.1,1.6,false,1,-1.1574991882497254,0.0,-2.021691059045904,0.0,0.8641918707961784,0.0
3,4,1.0,0.1,1.7,false,1,-1.1420518836105908,0.0,-2.021691059045904,0.0,0.879639175435313,0.0
3,4,1.0,0.1,1.8,false,1,-1.1284691766966783,0.0,-2.021691059045904,0.0,0.8932218823492255,0.0
3,4,1.0,0.1,1.9,false,1,-1.1164613762522,0.0,-2.021691059045904,0.0,0.9052296827937039,0.0
3,4,1.0,0.1,2.0,false,1,-1.1057892462714776,0.0,-2.021691059045904,0.0,0.9159018127744263,0.0
4,4,1.0,0.045,-2.0,true,100000,-3.765467898620123,0.00014347222821899832,-0.4673888511165794,3.885476937407994e-6,-3.2980790475035433,0.00014352483130509322
4,4,1.0,0.045,-1.8,true,100000,-3.2460427051061425,7.061734577160948e-5,-0.4673888511165794,3.885476937407994e-6,-2.778653853989563,7.072415750546754e-5
4,4,1.0,0.045,-1.6,true,100000,-2.7901439389532556,5.63209924993807e-5,-0.4673888511165794,3.885476937407994e-6,-2.322755087836676,5.645485919871226e-5
4,4,1.0,0.045,-1.4,true,100000,-2.3728470187571853,2.9651983572158034e-5,-0.4673888511165794,3.885476937407994e-6,-1.905458167640606,2.990546874393811e-5
4,4,1.0,0.045,-1.2,true,100000,-1.9787250355354393,2.1689860178009267e-5,-0.4673888511165794,3.885476937407994e-6,-1.51133618441886,2.20351302599445e-5
4,4,1.0,0.045,-1.0,true,100000,-1.617259115972414,2.013914498660614e-5,-0.4673888511165794,3.885476937407994e-6,-1.1498702648558345,2.051053611738788e-5
4,4,1.0,0.045,-0.8,true,100000,-1.3242819482956665,1.0410572525526462e-5,-0.4673888511165794,3.885476937407994e-6,-0.8568930971790871,1.1112018328835487e-5
4,4,1.0,0.045,-0.6,true,100000,-1.089267907865502,6.210965217160493e-6,-0.4673888511165794,3.885476937407994e-6,-0.6218790567489227,7.326187273057309e-6
4,4,1.0,0.045,-0.4,true,100000,-0.8752349531683496,5.571992018646572e-6,-0.4673888511165794,3.885476937407994e-6,-0.40784610205177024,6.7929394290682814e-6
4,4,1.0,0.045,-0.2,true,100000,-0.6691418554836942,5.2800012658047e-6,-0.4673888511165794,3.885476937407994e-6,-0.2017530043671148,6.555558282711598e-6
4,4,1.0,0.045,0.0,true,100000,-0.4673888511165794,3.885476937407994e-6,-0.4673888511165794,3.885476937407994e-6,0.0,5.494894181170262e-6
4,4,1.0,0.045,0.2,true,100000,-0.2692086456331937,5.237202178902389e-6,-0.4673888511165794,3.885476937407994e-6,0.19818020548338572,6.521136227209897e-6
4,4,1.0,0.045,0.4,true,100000,-0.07592207351399606,5.565740616582997e-6,-0.4673888511165794,3.885476937407994e-6,0.39146677760258336,6.787812581547246e-6
4,4,1.0,0.045,0.6,true,100000,0.10641732147602613,6.073050064510863e-6,-0.4673888511165794,3.885476937407994e-6,0.5738061725926056,7.209637169593543e-6
4,4,1.0,0.045,0.8,true,100000,0.2507799242234188,8.699444222965242e-6,-0.4673888511165794,3.885476937407994e-6,0.7181687753399982,9.527710156150466e-6
4,4,1.0,0.045,1.0,true,100000,0.31379983465347394,1.0659520026959963e-5,-0.4673888511165794,3.885476937407994e-6,0.7811886857700534,1.1345584966685936e-5
4,4,1.0,0.045,1.2,true,100000,0.3349640906855662,1.012749161925851e-5,-0.4673888511165794,3.885476937407994e-6,0.8023529418021456,1.0847258525972392e-5
4,4,1.0,0.045,1.4,true,100000,0.34511056816976243,1.0059996222833348e-5,-0.4673888511165794,3.885476937407994e-6,0.8124994192863418,1.0784268868799156e-5
4,4,1.0,0.045,1.6,true,100000,0.3513225270827129,8.891674434914187e-6,-0.4673888511165794,3.885476937407994e-6,0.8187113781992923,9.703546016154914e-6
4,4,1.0,0.045,1.8,true,100000,0.35554848018030777,8.412509325635822e-6,-0.4673888511165794,3.885476937407994e-6,0.8229373312968872,9.26645801722746e-6
4,4,1.0,0.045,2.0,true,100000,0.3586808580623992,8.535735628565867e-6,-0.4673888511165794,3.885476937407994e-6,0.8260697091789786,9.378470757639443e-6
4,4,1.0,0.06,-2.0,true,100000,-4.23011093829032,7.143459235943937e-5,-0.8183792150655584,5.7180090112802865e-6,-3.4117317232247615,7.166307705235909e-5
4,4,1.0,0.06,-1.8,true,100000,-3.706577990083907,5.360281217325012e-5,-0.8183792150655584,5.7180090112802865e-6,-2.8881987750183487,5.390692998060466e-5
4,4,1.0,0.06,-1.6,true,100000,-3.2348139891177023,3.5311874219356656e-5,-0.8183792150655584,5.7180090112802865e-6,-2.416434774052144,3.5771833723430334e-5
4,4,1.0,0.06,-1.4,true,100000,-2.807068135255832,2.5884397494901918e-5,-0.8183792150655584,5.7180090112802865e-6,-1.9886889201902735,2.650844508316486e-5
4,4,1.0,0.06,-1.2,true,100000,-2.412891973125487,1.7734651208682173e-5,-0.8183792150655584,5.7180090112802865e-6,-1.5945127580599285,1.863366524725328e-5
4,4,1.0,0.06,-1.0,true,100000,-2.0531500585953473,1.837784319277189e-5,-0.8183792150655584,5.7180090112802865e-6,-1.2347708435297888,1.924683733685082e-5
4,4,1.0,0.06,-0.8,true,100000,-1.7388687097289963,1.3975822806184303e-5,-0.8183792150655584,5.7180090112802865e-6,-0.9204894946634379,1.5100306293679736e-5
4,4,1.0,0.06,-0.6,true,100000,-1.4725244150691754,1.1196831928850639e-5,-0.8183792150655584,5.7180090112802865e-6,-0.654145200003617,1.2572377352593728e-5
4,4,1.0,0.06,-0.4,true,100000,-1.2388297965931252,1.0370609044636161e-5,-0.8183792150655584,5.7180090112802865e-6,-0.42045058152756676,1.1842514893795655e-5
4,4,1.0,0.06,-0.2,true,100000,-1.0230680395189269,9.51145570302927e-6,-0.8183792150655584,5.7180090112802865e-6,-0.20468882445336845,1.1097901452246302e-5
4,4,1.0,0.06,0.0,true,100000,-0.8183792150655584,5.7180090112802865e-6,-0.8183792150655584,5.7180090112802865e-6,0.0,8.086485893524153e-6
4,4,1.0,0.06,0.2,true,100000,-0.623322873200542,1.0283383657916917e-5,-0.8183792150655584,5.7180090112802865e-6,0.1950563418650164,1.1766206122153192e-5
4,4,1.0,0.06,0.4,true,100000,-0.44133314456834577,1.0639075130452257e-5,-0.8183792150655584,5.7180090112802865e-6,0.37704607049721267,1.2078308933144998e-5
4,4,1.0,0.06,0.6,true,100000,-0.28407494684301693,1.1611239679353885e-5,-0.8183792150655584,5.7180090112802865e-6,0.5343042682225415,1.2942817079155706e-5
4,4,1.0,0.06,0.8,true,100000,-0.17249243555393756,1.274561520044198e-5,-0.8183792150655584,5.7180090112802865e-6,0.6458867795116209,1.3969478654939855e-5
4,4,1.0,0.06,1.0,true,100000,-0.11076732081848217,1.2082933285429233e-5,-0.8183792150655584,5.7180090112802865e-6,0.7076118942470763,1.3367606511010722e-5
4,4,1.0,0.06,1.2,true,100000,-0.07817863796286087,1.1790912223773145e-5,-0.8183792150655584,5.7180090112802865e-6,0.7402005771026976,1.310424504203907e-5
4,4,1.0,0.06,1.4,true,100000,-0.05908979824307904,1.0832419377849727e-5,-0.8183792150655584,5.7180090112802865e-6,0.7592894168224794,1.224895655273121e-5
4,4,1.0,0.06,1.6,true,100000,-0.04664006218324507,1.1355960817138952e-5,-0.8183792150655584,5.7180090112802865e-6,0.7717391528823134,1.271430191294346e-5
4,4,1.0,0.06,1.8,true,100000,-0.03787406665497599,1.1298063594919128e-5,-0.8183792150655584,5.7180090112802865e-6,0.7805051484105825,1.2662616951006592e-5
4,4,1.0,0.06,2.0,true,100000,-0.03136876410549703,1.112250294024466e-5,-0.8183792150655584,5.7180090112802865e-6,0.7870104509600614,1.2506226397632248e-5
4,4,1.0,0.075,-2.0,true,100000,-4.805723116751082,5.05210337584957e-5,-1.3487222261267011,8.827678328465484e-6,-3.457000890624381,5.128647732782903e-5
4,4,1.0,0.075,-1.8,true,100000,-4.285050127333995,4.21325684068003e-5,-1.3487222261267011,8.827678328465484e-6,-2.936327901207294,4.3047429949122e-5
4,4,1.0,0.075,-1.6,true,100000,-3.8112193246580204,2.8276391475699068e-5,-1.3487222261267011,8.827678328465484e-6,-2.462497098531319,2.9622326369781395e-5
4,4,1.0,0.075,-1.4,true,100000,-3.380627588091446,2.4979830859428153e-5,-1.3487222261267011,8.827678328465484e-6,-2.0319053619647445,2.6493770106130577e-5
4,4,1.0,0.075,-1.2,true,100000,-2.9878405171079336,1.9902582004725904e-5,-1.3487222261267011,8.827678328465484e-6,-1.6391182909812325,2.1772475172237503e-5
4,4,1.0,0.075,-1.0,true,100000,-2.6313540208876316,1.722310869983368e-5,-1.3487222261267011,8.827678328465484e-6,-1.2826317947609305,1.9353639914939664e-5
4,4,1.0,0.075,-0.8,true,100000,-2.3131016580887134,1.4842878494219037e-5,-1.3487222261267011,8.827678328465484e-6,-0.9643794319620123,1.7269596019160645e-5
4,4,1.0,0.075,-0.6,true,100000,-2.032460109844613,1.4558419008068505e-5,-1.3487222261267011,8.827678328465484e-6,-0.6837378837179118,1.702572960801826e-5
4,4,1.0,0.075,-0.4,true,100000,-1.7831149694501292,1.4056247949203494e-5,-1.3487222261267011,8.827678328465484e-6,-0.43439274332342803,1.6598373748061785e-5
4,4,1.0,0.075,-0.2,true,100000,-1.5569489484421426,1.303107895600277e-5,-1.3487222261267011,8.827678328465484e-6,-0.20822672231544148,1.5739660842230286e-5
4,4,1.0,0.075,0.0,true,100000,-1.3487222261267011,8.827678328465484e-6,-1.3487222261267011,8.827678328465484e-6,0.0,1.248422241638294e-5
4,4,1.0,0.075,0.2,true,100000,-1.15734508872092,1.4143064700823082e-5,-1.3487222261267011,8.827678328465484e-6,0.1913771374057811,1.667195800746052e-5
4,4,1.0,0.075,0.4,true,100000,-0.9863071355410613,1.3790776479363717e-5,-1.3487222261267011,8.827678328465484e-6,0.3624150905856398,1.6374169309452942e-5
4,4,1.0,0.075,0.6,true,100000,-0.8436664970486956,1.4054837491566133e-5,-1.3487222261267011,8.827678328465484e-6,0.5050557290780056,1.6597179326174438e-5
4,4,1.0,0.075,0.8,true,100000,-0.7372314557960965,1.4549788511758343e-5,-1.3487222261267011,8.827678328465484e-6,0.6114907703306046,1.7018350402073468e-5
4,4,1.0,0.075,1.0,true,100000,-0.6658922799413052,1.4808902887318082e-5,-1.3487222261267011,8.827678328465484e-6,0.6828299461853959,1.7240403400062223e-5
4,4,1.0,0.075,1.2,true,100000,-0.619952903652538,1.4418441931219936e-5,-1.3487222261267011,8.827678328465484e-6,0.7287693224741632,1.6906193314724058e-5
4,4,1.0,0.075,1.4,true,100000,-0.5895976027239689,1.5252156453410746e-5,-1.3487222261267011,8.827678328465484e-6,0.7591246234027322,1.7622604266968553e-5
4,4,1.0,0.075,1.6,true,100000,-0.5685778567622175,1.5481201908139465e-5,-1.3487222261267011,8.827678328465484e-6,0.7801443693644836,1.7821209756675897e-5
4,4,1.0,0.075,1.8,true,100000,-0.5532897999309107,1.5107269709148698e-5,-1.3487222261267011,8.827678328465484e-6,0.7954324261957905,1.7497357021442434e-5
4,4,1.0,0.075,2.0,true,100000,-0.5417519901126973,1.573694895868013e-5,-1.3487222261267011,8.827678328465484e-6,0.8069702360140039,1.8043820748360442e-5
6,6,1.0,0.045,-2.0,true,100000,-4.12294673638045,0.0001481565098235466,,,,
6,6,1.0,0.045,-1.8,true,100000,-3.589357394637465,0.0001070070542738487,,,,
6,6,1.0,0.045,-1.6,true,100000,-3.130047480981164,6.485109847937329e-5,,,,
6,6,1.0,0.045,-1.4,true,100000,-2.7119270557380006,4.4005991260831796e-5,,,,
6,6,1.0,0.045,-1.2,true,100000,-2.313591497459039,3.084108278890997e-5,,,,
6,6,1.0,0.045,-1.0,true,100000,-1.9425171301626647,2.7080180287119636e-5,,,,
6,6,1.0,0.045,-0.8,true,100000,-1.6508187736818989,1.9278616429503058e-5,,,,
6,6,1.0,0.06,-2.0,true,100000,-4.94959975608492,0.0001248080706807754,-1.4578800056362833,2.6535473510282063e-5,-3.491719750448637,0.00012759775022104546
6,6,1.0,0.06,-1.8,true,100000,-4.406894504142726,8.793289718914494e-5,-1.4578800056362833,2.6535473510282063e-5,-2.949014498506443,9.184947339256559e-5
6,6,1.0,0.06,-1.6,true,100000,-3.9197592137105466,7.077329269160729e-5,-1.4578800056362833,2.6535473510282063e-5,-2.4618792080742633,7.558432584092283e-5
6,6,1.0,0.06,-1.4,true,100000,-3.4825478608663727,6.071702706254306e-5,-1.4578800056362833,2.6535473510282063e-5,-2.0246678552300894,6.626227229523952e-5
6,6,1.0,0.06,-1.2,true,100000,-3.0803620266918994,4.7555980798768124e-5,-1.4578800056362833,2.6535473510282063e-5,-1.6224820210556161,5.445826534280801e-5
6,6,1.0,0.06,-1.0,true,100000,-2.710002653184244,4.035087678181853e-5,-1.4578800056362833,2.6535473510282063e-5,-1.2521226475479605,4.829414676207027e-5
6,6,1.0,0.06,-0.8,true,100000,-2.3839385349987317,3.8134523523690434e-5,-1.4578800056362833,2.6535473510282063e-5,-0.9260585293624484,4.645829569402842e-5
6,6,1.0,0.06,-0.6,true,100000,-2.111941148735884,3.337651206299995e-5,-1.4578800056362833,2.6535473510282063e-5,-0.6540611430996006,4.263945252822159e-5
6,6,1.0,0.06,-0.4,true,100000,-1.8776515193050476,3.284301925560155e-5,-1.4578800056362833,2.6535473510282063e-5,-0.4197715136687643,4.222316032983196e-5
6,6,1.0,0.06,-0.2,true,100000,-1.6623234253892278,3.07786393196243e-5,-1.4578800056362833,2.6535473510282063e-5,-0.20444341975294456,4.0638110103478045e-5
6,6,1.0,0.06,0.0,true,100000,-1.4578800056362833,2.6535473510282063e-5,-1.4578800056362833,2.6535473510282063e-5,0.0,3.752682652223289e-5
6,6,1.0,0.06,0.2,true,100000,-1.2626220299660542,3.227957101712554e-5,-1.4578800056362833,2.6535473510282063e-5,0.19525797567022907,4.1786386054126915e-5
6,6,1.0,0.06,0.4,true,100000,-1.080594773364523,3.129782395626265e-5,-1.4578800056362833,2.6535473510282063e-5,0.37728523227176036,4.1032732529190514e-5
6,6,1.0,0.06,0.6,true,100000,-0.927111409094185,3.352525960789464e-5,-1.4578800056362833,2.6535473510282063e-5,0.5307685965420983,4.275598655383376e-5
6,6,1.0,0.06,0.8,true,100000,-0.8304439702260173,3.566560806510088e-5,-1.4578800056362833,2.6535473510282063e-5,0.6274360354102659,4.445409939553686e-5
6,6,1.0,0.06,1.0,true,100000,-0.7842489356819732,3.710130019558948e-5,-1.4578800056362833,2.6535473510282063e-5,0.6736310699543101,4.561400914870484e-5
6,6,1.0,0.06,1.2,true,100000,-0.7605313001024966,3.80925105685491e-5,-1.4578800056362833,2.6535473510282063e-5,0.6973487055337867,4.642381625663605e-5
6,6,1.0,0.06,1.4,true,100000,-0.746211467657371,3.7862318887730706e-5,-1.4578800056362833,2.6535473510282063e-5,0.7116685379789123,4.623512242842113e-5
6,6,1.0,0.06,1.6,true,100000,-0.7365323267738364,3.812878429777106e-5,-1.4578800056362833,2.6535473510282063e-5,0.7213476788624469,4.6453584861029125e-5
6,6,1.0,0.06,1.8,true,100000,-0.7296005263901166,3.439548243941252e-5,-1.4578800056362833,2.6535473510282063e-5,0.7282794792461666,4.3441691572207636e-5
6,6,1.0,0.06,2.0,true,100000,-0.7243397071379517,3.774084465230786e-5,-1.4578800056362833,2.6535473510282063e-5,0.7335402984983316,4.613569886199315e-5
6,6,1.0,0.075,-2.0,true,100000,-6.102569822141015,9.932150998108035e-5,-2.555237844589056,4.1076683723975655e-5,-3.5473319775519587,0.00010748049260531592
6,6,1.0,0.075,-1.8,true,100000,-5.564875766891698,9.57914421676306e-5,-2.555237844589056,4.1076683723975655e-5,-3.0096379223026424,0.00010422712861013703
6,6,1.0,0.075,-1.6,true,100000,-5.074553899834595,7.168384845473805e-5,-2.555237844589056,4.1076683723975655e-5,-2.519316055245539,8.261881187139753e-5
6,6,1.0,0.075,-1.4,true,100000,-4.630720097112894,6.942221546222311e-5,-2.555237844589056,4.1076683723975655e-5,-2.075482252523838,8.066435362316403e-5
6,6,1.0,0.075,-1.2,true,100000,-4.227549862789471,5.7198881370353386e-5,-2.555237844589056,4.1076683723975655e-5,-1.6723120182004148,7.042020999527966e-5
6,6,1.0,0.075,-1.0,true,100000,-3.8613166157047876,4.694875415346036e-5,-2.555237844589056,4.1076683723975655e-5,-1.3060787711157316,6.238172378446742e-5
6,6,1.0,0.075,-0.8,true,100000,-3.5339167714666515,4.5732258763189304e-5,-2.555237844589056,4.1076683723975655e-5,-0.9786789268775955,6.147140341120277e-5
6,6,1.0,0.075,-0.6,true,100000,-3.2461713746093146,4.274610934549231e-5,-2.555237844589056,4.1076683723975655e-5,-0.6909335300202586,5.928341935091389e-5
6,6,1.0,0.075,-0.4,true,100000,-2.992431397242522,4.2244036982601054e-5,-2.555237844589056,4.1076683723975655e-5,-0.4371935526534658,5.89224287207078e-5
6,6,1.0,0.075,-0.2,true,100000,-2.7641210415449007,4.7510036933525456e-5,-2.555237844589056,4.1076683723975655e-5,-0.20888319695584467,6.280523509377606e-5
6,6,1.0,0.075,0.0,true,100000,-2.555237844589056,4.1076683723975655e-5,-2.555237844589056,4.1076683723975655e-5,0.0,5.8091203219756544e-5
6,6,1.0,0.075,0.2,true,100000,-2.3646546081395576,4.405059127298726e-5,-2.555237844589056,4.1076683723975655e-5,0.19058323644949837,6.023079392851557e-5
6,6,1.0,0.075,0.4,true,100000,-2.196441271144091,4.252073241629198e-5,-2.555237844589056,4.1076683723975655e-5,0.3587965734449652,5.912111831636332e-5
6,6,1.0,0.075,0.6,true,100000,-2.0601170794858756,4.5082454476476004e-5,-2.555237844589056,4.1076683723975655e-5,0.49512076510318037,6.098952079974934e-5
6,6,1.0,0.075,0.8,true,100000,-1.962887831150429,4.809143311115653e-5,-2.555237844589056,4.1076683723975655e-5,0.592350013438627,6.324618474219902e-5
6,6,1.0,0.075,1.0,true,100000,-1.9003525520452644,4.824881843174317e-5,-2.555237844589056,4.1076683723975655e-5,0.6548852925437916,6.336594058182082e-5
6,6,1.0,0.075,1.2,true,100000,-1.8606145075403375,5.0522094640567866e-5,-2.555237844589056,4.1076683723975655e-5,0.6946233370487185,6.51135622787605e-5
6,6,1.0,0.075,1.4,true,100000,-1.8346049864968452,5.068607179796308e-5,-2.555237844589056,4.1076683723975655e-5,0.7206328580922108,6.524087537784724e-5
6,6,1.0,0.075,1.6,true,100000,-1.8161396379446804,5.2250123807511284e-5,-2.555237844589056,4.1076683723975655e-5,0.7390982066443756,6.6463293505963e-5
6,6,1.0,0.075,1.8,true,100000,-1.8025357412519392,5.161760379942134e-5,-2.555237844589056,4.1076683723975655e-5,0.7527021033371168,6.596719614894636e-5
