m,t,n,u_ib,E_no_imp,E_imp,Ep,Z
3,0.129,0.7777777777777778,0.2,-2.7158752719712176,-2.5707122761814096,0.14516299578980796,0.9959540038750767
3,0.129,1.0,0.2,-2.5864154772798695,-2.39635048503286,0.19006499224700946,0.9965561919604058
3,0.13,0.7777777777777778,0.2,-2.7436445244340444,-2.5984429635922575,0.14520156084178693,0.9959990470339275
3,0.13,1.0,0.2,-2.6200879940930752,-2.4300154963144656,0.19007249777860968,0.9965801236543125
3,0.131,0.7777777777777778,0.2,-2.771459138596812,-2.6262194162085053,0.14523972238830662,0.9960431859168881
3,0.131,1.0,0.2,-2.6538321178815836,-2.463751551584816,0.19008056629676773,0.9966039408734501
3,0.132,0.7777777777777778,0.2,-2.7993183495174887,-2.6540408583814816,0.14527749113600708,0.9960864487443625
3,0.132,1.0,0.2,-2.687646415464656,-2.497557245367197,0.19008917009745918,0.9966276360860502
3,0.133,0.7777777777777778,0.2,-2.827221408692309,-2.6819065313971677,0.14531487729514136,0.9961288625287341
3,0.133,1.0,0.2,-2.721529496186514,-2.531431213370834,0.1900982828156801,0.9966512024449017
3,0.134,0.7777777777777778,0.2,-2.855167583676989,-2.709815693069172,0.14535189060781706,0.996170453138365
3,0.134,1.0,0.2,-2.755480010241993,-2.5653721308873854,0.1901078793546076,0.9966746337385751
3,0.135,0.7777777777777778,0.2,-2.883156157714754,-2.7377676173402974,0.1453885403744568,0.9962112453576557
3,0.135,1.0,0.2,-2.7894966470827356,-2.5993787112637468,0.19011793581898884,0.9966979243460413
3,0.136,0.7777777777777778,0.2,-2.9111864293711682,-2.7657615938924804,0.1454248354786878,0.996251262943483
3,0.136,1.0,0.2,-2.823578133899314,-2.6334497044472673,0.19012842945204644,0.9967210691944586
3,0.137,0.7777777777777778,0.2,-2.9392577121759125,-2.7937969277652805,0.14546078441063193,0.9962905286782225
3,0.137,1.0,0.2,-2.857723234175322,-2.6675838955992446,0.19013933857607723,0.996744063719938
3,0.138,0.7777777777777778,0.2,-2.967369334271641,-2.8218729389827266,0.14549639528891456,0.9963290644196043
3,0.138,1.0,0.2,-2.8919307463094674,-2.701780103773184,0.19015064253628333,0.996766903831013
3,0.139,0.7777777777777778,0.2,-2.9955206380699106,-2.849988962188665,0.14553167588124571,0.9963668911476282
3,0.139,1.0,0.2,-2.926199502302102,-2.7360371806542356,0.1901623216478665,0.996789585874692
3,0.14,0.7777777777777778,0.2,-3.023710979914032,-2.8781443462902945,0.14556663362373756,0.9964040290086557
3,0.14,1.0,0.2,-2.960528366502534,-2.77035400935661,0.19017435714592423,0.9968121066048558
3,0.141,0.7777777777777778,0.2,-3.051939729749212,-2.9063384541100796,0.1456012756391325,0.9964404973569838
3,0.141,1.0,0.2,-2.9949162344142075,-2.804729503275806,0.19018673113840157,0.9968344631528935
3,0.142,0.7777777777777778,0.2,-3.0802062707996276,-2.934570662045721,0.1456356087539068,0.9964763147939556
3,0.142,1.0,0.2,-3.029362031554279,-2.8391626049928793,0.19019942656139976,0.9968566530003642
3,0.143,0.7777777777777778,0.2,-3.1085099992525698,-2.962840359738266,0.14566963951430356,0.9965114992048352
3,0.143,1.0,0.2,-3.063864712365035,-2.8736522852278505,0.19021242713718456,0.9968786739535554
3,0.144,0.7777777777777778,0.2,-3.13685032394959,-2.9911469497480896,0.1457033742015006,0.9965460677935452
3,0.144,1.0,0.2,-3.0984232591741923,-2.9081975418397596,0.1902257173344326,0.9969005241198287
3,0.145,0.7777777777777778,0.2,-3.1652266660845982,-3.0194898472388547,0.14573681884574352,0.9965800371154596
3,0.145,1.0,0.2,-3.13303668120164,-2.9427973988709737,0.19023928233066645,0.9969222018856216
3,0.146,0.7777777777777778,0.2,-3.193638458908806,-3.04786847966903,0.14576997923977597,0.9966134231083117
3,0.146,1.0,0.2,-3.1677040136101784,-2.9774509056333205,0.1902531079768579,0.996943705895938
3,0.147,0.7777777777777778,0.2,-3.222085147442516,-3.0762822864911294,0.1458028609513864,0.9966462411213711
3,0.147,1.0,0.2,-3.202424316597915,-3.0121571358340615,0.19026718076385363,0.9969650350353102
3,0.148,0.7777777777777778,0.2,-3.2505661881936043,-3.104730718858375,0.14583546933522928,0.9966785059430256
3,0.148,1.0,0.2,-3.237196674530268,-3.046915186739493,0.19028148779077503,0.9969861884100399
3,0.149,0.7777777777777778,0.2,-3.279081048882626,-3.133213239338685,0.14586780954394118,0.9967102318267941
3,0.149,1.0,0.2,-3.272020195109425,-3.0817241783743565,0.19029601673506846,0.9970071653316772
3,0.15,0.7777777777777778,0.2,-3.3076292081745176,-3.1617293216358218,0.1458998865386958,0.9967414325159392
3,0.15,1.0,0.2,-3.3068940085794885,-3.1165832527553254,0.190310755824163,0.9970279653016735
3,0.151,0.7777777777777778,0.2,-3.336210155416684,-3.1902784503177237,0.14593170509896014,0.9967721212667364
3,0.151,1.0,0.2,-3.3418172669652915,-3.151491573156591,0.19032569380870035,0.9970485879970397
3,0.152,0.7777777777777778,0.2,-3.3648233903834197,-3.2188601205515774,0.14596326983184227,0.9968023108704744
3,0.152,1.0,0.2,-3.376789143343542,-3.1864483234062577,0.19034081993728424,0.9970690332570511
3,0.153,0.7777777777777778,0.2,-3.39346842302663,-3.247473837845768,0.14599458518086195,0.9968320136742735
3,0.153,1.0,0.2,-3.411808831144243,-3.2214527072118324,0.19035612393241053,0.9970893010708145
3,0.154,0.7777777777777778,0.2,-3.4221447732325694,-3.2761191177984257,0.1460256554341437,0.9968612416008058
3,0.154,1.0,0.2,-3.446875543481182,-3.256503947513404,0.19037159596777808,0.9971093915657275
3,0.155,0.7777777777777778,0.2,-3.450851970584676,-3.3047954858524555,0.14605648473222033,0.9968900061669717
3,0.155,1.0,0.2,-3.48198851251009,-3.2916012858631696,0.1903872266469202,0.9971293049967253
3,0.156,0.7777777777777778,0.2,-3.479589554132198,-3.3335024770568826,0.14608707707531554,0.9969183185015754
3,0.156,1.0,0.2,-3.51714698881281,-3.3267439818300786,0.1904030069827316,0.997149041736249
3,0.157,0.7777777777777778,0.2,-3.508357072164699,-3.36223963583439,0.14611743633030905,0.9969461893621059
3,0.157,1.0,0.2,-3.552350240806584,-3.3619313124283208,0.19041892837826335,0.9971686022649286
3,0.158,0.7777777777777778,0.2,-3.537154081992131,-3.3910065157549525,0.1461475662371785,0.9969736291506281
3,0.158,1.0,0.2,-3.5875975541769245,-3.39716257156852,0.19043498260840463,0.9971879871628736
3,0.159,0.7777777777777778,0.2,-3.5659801497304513,-3.419802679315296,0.1461774704151555,0.9970006479288762
3,0.159,1.0,0.2,-3.622888231333222,-3.432437069530622,0.19045116180260013,0.9972071971015978
3,0.16,0.7777777777777778,0.2,-3.5948348500927394,-3.448627697724166,0.1462071523685733,0.9970272554325609
3,0.16,1.0,0.2,-3.6582215908857325,-3.4677541324573125,0.19046745842842006,0.997226232836462
3,0.161,0.7777777777777778,0.2,-3.623717766185484,-3.477481150693219,0.1462366154922652,0.9970534610849725
3,0.161,1.0,0.2,-3.693596967143196,-3.5031131018672133,0.19048386527598282,0.9972450951996608
3,0.162,0.7777777777777778,0.2,-3.6526284893101026,-3.5063626262333862,0.1462658630767164,0.9970792740098797
3,0.162,1.0,0.2,-3.729013709629931,-3.538513334186723,0.19050037544320775,0.9972637850936749
3,0.163,0.7777777777777778,0.2,-3.6815666187695646,-3.5352717204565645,0.14629489831300013,0.9971047030438038
3,0.163,1.0,0.2,-3.764471182621573,-3.573954200299822,0.19051698232175074,0.9972823034851874
3,0.164,0.7777777777777778,0.2,-3.7105317616799027,-3.5642080373825364,0.1463237242973663,0.9971297567476777
3,0.164,1.0,0.2,-3.7999687646985514,-3.6094350851148893,0.19053367958366207,0.9973006513993888
3,0.165,0.7777777777777778,0.2,-3.739523532786552,-3.593171188751024,0.14635234403552788,0.9971544434179375
3,0.165,1.0,0.2,-3.8355058483166253,-3.644955387147768,0.19055046116885732,0.9973188299147118
3,0.166,0.7777777777777778,0.2,-3.7685415542853704,-3.6221607938385745,0.14638076044679593,0.997178771097065
3,0.166,1.0,0.2,-3.8710818393934874,-3.680514518120504,0.19056732127298348,0.9973368401578939
3,0.167,0.7777777777777778,0.2,-3.797585455648374,-3.651176479280361,0.14640897636801276,0.9972027475836361
3,0.167,1.0,0.2,-3.906696156910916,-3.716111902574812,0.19058425433610404,0.9973546832993961
3,0.168,0.7777777777777778,0.2,-3.8266548734538164,-3.680217878896632,0.14643699455718417,0.9972263804418775
3,0.168,1.0,0.2,-3.942348232531626,-3.7517469774998284,0.19060125503179748,0.9973723605491331
3,0.169,0.7777777777777778,0.2,-3.8557494512206607,-3.709284633523746,0.14646481769691455,0.9972496770107606
3,0.169,1.0,0.2,-3.9780375102302434,-3.7874191919733686,0.1906183182568748,0.997389873152502
3,0.17,0.7777777777777778,0.2,-3.8848688392474537,-3.7383763908496954,0.14649244839775832,0.997272644412695
3,0.17,1.0,0.2,-4.013763445937759,-3.8231280068162254,0.19063543912153325,0.9974072223866756
3,0.171,0.7777777777777778,0.2,-3.9140126944551494,-3.767492805253873,0.14651988920127623,0.9972952895617834
3,0.171,1.0,0.2,-4.0495255071989185,-3.8588728942588184,0.19065261294010005,0.9974244095571586
3,0.172,0.7777777777777778,0.2,-3.9431806802341267,-3.796633537651094,0.14654714258303292,0.9973176191717055
3,0.172,1.0,0.2,-4.08532317284184,-3.8946533376197183,0.1906698352221219,0.9974414359945862
3,0.173,0.7777777777777778,0.2,-3.972372466295125,-3.825798255339808,0.14657421095531697,0.9973396397632509
3,0.173,1.0,0.2,-4.121155932659518,-3.9304688309956384,0.19068710166388003,0.9974583030517407
3,0.174,0.7777777777777778,0.2,-4.00158772852395,-3.8549866318541084,0.1466010966698419,0.9973613576714732
3,0.174,1.0,0.2,-4.157023287102532,-3.966318878962133,0.19070440814039857,0.9974750121007636
3,0.175,0.7777777777777778,0.2,-4.030826148840051,-3.884198346819843,0.14662780202020764,0.997382779052565
3,0.175,1.0,0.2,-4.192924746982713,-4.002202996284932,0.1907217506977803,0.9974915645306013
3,0.176,0.7777777777777778,0.2,-4.060087415058597,-3.913433085814337,0.1466543292442597,0.9974039098903859
3,0.176,1.0,0.2,-4.228859833186948,-4.0381207076410295,0.19073912554591832,0.9975079617445786
3,0.177,0.7777777777777778,0.2,-4.089371220756246,-3.942690540229861,0.14668068052638494,0.9974247560027094
3,0.177,1.0,0.2,-4.2648280764010185,-4.074071547349568,0.19075652905145013,0.9975242051581902
3,0.178,0.7777777777777778,0.2,-4.118677265140327,-3.9719704071406614,0.14670685799966598,0.9974453230472121
3,0.178,1.0,0.2,-4.300829016843011,-4.110055059111726,0.19077395773128458,0.997540296197009
3,0.179,0.7777777777777778,0.2,-4.14800525292122,-4.001272389173485,0.14673286374773564,0.9974656165271548
3,0.179,1.0,0.2,-4.3368622040057065,-4.146070795759492,0.19079140824621454,0.9975562362947867
3,0.18,0.7777777777777778,0.2,-4.177354894188341,-4.030596194381417,0.14675869980692458,0.9974856417968723
3,0.18,1.0,0.2,-4.372927196407721,-4.182118319012872,0.19080887739484886,0.9975720268916426
3,0.181,0.7777777777777778,0.2,-4.20672590428901,-4.059941536121073,0.14678436816793727,0.9975054040669735
3,0.181,1.0,0.2,-4.409023561353091,-4.218197199245188,0.19082636210790227,0.9975876694324247
3,0.182,0.7777777777777778,0.2,-4.236118003710601,-4.0893081329329695,0.14680987077763152,0.997524908409352
3,0.182,1.0,0.2,-4.445150874698869,-4.254307015256109,0.19084385944275972,0.9976031653651689
3,0.183,0.7777777777777778,0.2,-4.26553091796559,-4.11869570842498,0.14683520954061002,0.9975441597619652
3,0.183,1.0,0.2,-4.4813087206303335,-4.290447354052209,0.19086136657812425,0.9976185161396637
3,0.184,0.7777777777777778,0.2,-4.2949643774797135,-4.148103991158819,0.1468603863208946,0.9975631629334207
3,0.184,1.0,0.2,-4.517496691443909,-4.32661781063467,0.19087888080923854,0.9976337232061513
3,0.185,0.7777777777777778,0.2,-4.324418117482731,-4.1775327145394625,0.14688540294326824,0.997581922607358
3,0.185,1.0,0.2,-4.553714387336699,-4.36281798779386,0.1908963995428392,0.9976487880140905
3,0.186,0.7777777777777778,0.2,-4.353891877902255,-4.2069816167074165,0.1469102611948383,0.9976004433466603
3,0.186,1.0,0.2,-4.589961416203325,-4.399047495910543,0.19091392029278165,0.997663712011028
3,0.187,0.7777777777777778,0.2,-4.383385403260057,-4.23645044043379,0.1469349628262666,0.9976187295974935
3,0.187,1.0,0.2,-4.626237393439156,-4.435305952763427,0.19093144067572876,0.9976784966415759
3,0.188,0.7777777777777778,0.2,-4.4128984425711115,-4.265938933018058,0.1469595095530538,0.9976367856931536
3,0.188,1.0,0.2,-4.662541941749664,-4.471592983342872,0.19094895840679182,0.9976931433464182
3,0.189,0.7777777777777778,0.2,-4.442430749245217,-4.295446846188327,0.14698390305689024,0.9976546158577924
3,0.189,1.0,0.2,-4.698874690966153,-4.507908219670415,0.19096647129573796,0.997707653561442
3,0.19,0.7777777777777778,0.2,-4.471982080990997,-4.3249739360043975,0.1470081449865992,0.997672224209965
3,0.19,1.0,0.2,-4.735235277867174,-4.5442513006240075,0.19098397724316651,0.9977220287169214
3,0.191,0.7777777777777778,0.2,-4.501552199722532,-4.3545199627630655,0.14703223695946654,0.9976896147660524
3,0.191,1.0,0.2,-4.771623346005461,-4.5806218717686775,0.19100147423678315,0.9977362702367534
3,0.192,0.7777777777777778,0.2,-4.53114087146804,-4.384084690905927,0.1470561805621129,0.9977067914435362
3,0.192,1.0,0.2,-4.808038545540442,-4.617019585192436,0.19101896034800614,0.9977503795377692
3,0.193,0.7777777777777778,0.2,-4.560747866281214,-4.4136678889296,0.1470799773516136,0.9977237580641501
3,0.193,1.0,0.2,-4.8444805330758305,-4.653444099347193,0.19103643372863743,0.9977643580291083
3,0.194,0.7777777777777778,0.2,-4.590372958154446,-4.443269329298026,0.1471036288564198,0.9977405183568996
3,0.194,1.0,0.2,-4.880948971502275,-4.689895078894639,0.19105389260763594,0.9977782071116351
3,0.195,0.7777777777777778,0.2,-4.620015924934476,-4.472888788357226,0.14712713657725018,0.9977570759609821
3,0.195,1.0,0.2,-4.917443529844766,-4.726372194556592,0.1910713352881741,0.9977919281773944
3,0.196,0.7777777777777778,0.2,-4.649676548240026,-4.502526046252002,0.14715050198802437,0.9977734344285633
3,0.196,1.0,0.2,-4.953963883114706,-4.7628751229701525,0.19108876014455323,0.997805522609147
3,0.197,0.7777777777777778,0.2,-4.67935461338147,-4.532180886844852,0.14717372653661798,0.9977895972274851
3,0.197,1.0,0.2,-4.990509712166485,-4.799403546546876,0.19110616561960914,0.9978189917799137
3,0.198,0.7777777777777778,0.2,-4.7090499092826175,-4.561853097636853,0.14719681164576404,0.9978055677438341
3,0.198,1.0,0.2,-5.027080703558361,-4.835957153336459,0.19112355022190197,0.9978323370525868
3,0.199,0.7777777777777778,0.2,-4.738762228404269,-4.591542469690603,0.14721975871366588,0.9978213492844396
3,0.199,1.0,0.2,-5.06367654941738,-4.872535636894153,0.1911409125232275,0.997845559779558
3,0.2,0.7777777777777778,0.2,-4.768491366669852,-4.621248797554966,0.1472425691148862,0.9978369450792574
3,0.2,1.0,0.2,-5.10029694730844,-4.909138696152323,0.19115825115611695,0.9978586613024039
3,0.201,0.7777777777777778,0.2,-4.798237123392716,-4.650971879191791,0.14726524420092524,0.9978523582836843
3,0.201,1.0,0.2,-5.136941600107139,-4.945766035295573,0.19117556481156672,0.997871642951569
3,0.202,0.7777777777777778,0.2,-4.827999301205361,-4.680711515904361,0.14728778530100062,0.9978675919807671
3,0.202,1.0,0.2,-5.173610215876346,-4.982417363639693,0.19119285223665283,0.9978845060461444
3,0.203,0.7777777777777778,0.2,-4.857777705990271,-4.710467512267749,0.14731019372252252,0.9978826491833492
3,0.203,1.0,0.2,-5.210302507746384,-5.019092395513866,0.19121011223251827,0.9978972518935891
3,0.204,0.7777777777777778,0.2,-4.887572146812567,-4.740239676060688,0.14733247075187883,0.997897532836126
3,0.204,1.0,0.2,-5.24701819379866,-5.055790850146451,0.19122734365220928,0.9979098817895516
3,0.205,0.7777777777777778,0.2,-4.917382435854197,-4.770027818199307,0.14735461765488989,0.9979122458176259
3,0.205,1.0,0.2,-5.283756996952692,-5.092512451553929,0.19124454539876357,0.9979223970176833
3,0.206,0.7777777777777778,0.2,-4.947208388349819,-4.7998317526723255,0.14737663567749326,0.9979267909421234
3,0.206,1.0,0.2,-5.320518644856192,-5.129256928433006,0.19126171642318635,0.9979347988494714
3,0.207,0.7777777777777778,0.2,-4.977049822524139,-4.82965129647802,0.14739852604611858,0.9979411709614945
3,0.207,1.0,0.2,-5.357302869778556,-5.166024014055787,0.1912788557227686,0.9979470885441183
3,0.208,0.7777777777777778,0.2,-5.006906559530887,-4.859486269562475,0.14742028996841228,0.9979553885669787
3,0.208,1.0,0.2,-5.39410940850708,-5.202813446167844,0.19129596233923596,0.9979592673484093
3,0.209,0.7777777777777778,0.2,-5.03677842339315,-4.889336494759639,0.14744192863351113,0.9979694463909116
3,0.209,1.0,0.2,-5.430938002246253,-5.239624966889148,0.19131303535710475,0.9979713364966278
3,0.21,0.7777777777777778,0.2,-5.066665240945205,-4.919201797732497,0.14746344321270755,0.9979833470083714
3,0.21,1.0,0.2,-5.467788396519828,-5.276458322617758,0.1913300739020699,0.9979832972104729
3,0.211,0.7777777777777778,0.2,-5.0965668417757675,-4.949082006915967,0.14748483485980035,0.9979970929387837
3,0.211,1.0,0.2,-5.504660341075574,-5.313313263936121,0.19134707713945331,0.9979951506989928
3,0.212,0.7777777777777778,0.2,-5.126483058172511,-4.978976953460943,0.14750610471156733,0.9980106866474565
3,0.212,1.0,0.2,-5.541553589792592,-5.350189545519959,0.19136404427263265,0.9980068981585417
3,0.213,0.7777777777777778,0.2,-5.156413725067958,-5.008886471179806,0.14752725388815247,0.9980241305470813
3,0.213,1.0,0.2,-5.578467900591449,-5.387086926049614,0.19138097454183522,0.9980185407727451
3,0.214,0.7777777777777778,0.2,-5.186358679986759,-5.038810396493219,0.1475482834935392,0.9980374269991684
3,0.214,1.0,0.2,-5.615403035346348,-5.424005168123889,0.19139786722245844,0.9980300797124836
3,0.215,0.7777777777777778,0.2,-5.216317762994002,-5.068748568378073,0.14756919461592932,0.998050578315435
3,0.215,1.0,0.2,-5.652358759800043,-5.4609440381759855,0.19141472162405726,0.9980415161358787
3,0.216,0.7777777777777778,0.2,-5.246290816644928,-5.098700828316902,0.1475899883280255,0.9980635867591531
3,0.216,1.0,0.2,-5.689334843480799,-5.497903306392003,0.19143153708879523,0.9980528511882965
3,0.217,0.7777777777777778,0.2,-5.276277685935754,-5.1286670202482325,0.14761066568752124,0.998076454546451
3,0.217,1.0,0.2,-5.726331059621752,-5.534882746631299,0.19144831299045328,0.9980640860023747
3,0.218,0.7777777777777778,0.2,-5.306278218255682,-5.158646990518308,0.14763122773737336,0.9980891838475654
3,0.218,1.0,0.2,-5.76334718508229,-5.571882136349128,0.19146504873316228,0.9980752216980233
3,0.219,0.7777777777777778,0.2,-5.336292263339988,-5.188640587833794,0.14765167550619462,0.9981017767880598
3,0.219,1.0,0.2,-5.800383000271589,-5.608901256521375,0.19148174375021376,0.9980862593824877
3,0.22,0.7777777777777778,0.2,-5.3663196732242255,-5.21864766321577,0.1476720100084553,0.9981142354499981
3,0.22,1.0,0.2,-5.837438289074147,-5.64593989157096,0.19149839750318687,0.9980972001503602
3,0.221,0.7777777777777778,0.2,-5.396360302199559,-5.248668069954564,0.14769223224499484,0.998126561873087
3,0.221,1.0,0.2,-5.874512838777183,-5.682997829296589,0.19151500948059386,0.9981080450836494
3,0.222,0.7777777777777778,0.2,-5.426414006768982,-5.278701663565871,0.14771234320311144,0.9981387580557642
3,0.222,1.0,0.2,-5.911606440000168,-5.72007486080297,0.191531579197198,0.9981187952518251
3,0.223,0.7777777777777778,0.2,-5.456480645604737,-5.30874830174767,0.14773234385706668,0.998150825956279
3,0.223,1.0,0.2,-5.948718886625884,-5.757170780433026,0.191548106192858,0.9981294517118947
3,0.224,0.7777777777777778,0.2,-5.4865600795065355,-5.338807844338392,0.14775223516814318,0.9981627674937156
3,0.224,1.0,0.2,-5.985849975733393,-5.794285385701798,0.19156459003159465,0.9981400155084499
3,0.225,0.7777777777777778,0.2,-5.51665217136089,-5.368880153275757,0.14777201808513218,0.9981745845489902
3,0.225,1.0,0.2,-6.0229995075329,-5.831418477231999,0.19158103030090057,0.9981504876737652
3,0.226,0.7777777777777778,0.2,-5.546756786101224,-5.398965092556812,0.14779169354441268,0.9981862789658198
3,0.226,1.0,0.2,-6.06016728530189,-5.868569858691245,0.19159742661064516,0.9981608692278571
3,0.227,0.7777777777777778,0.2,-5.576873790669066,-5.4290625281987,0.14781126247036613,0.9981978525516623
3,0.227,1.0,0.2,-6.097353115323226,-5.905739336730907,0.19161377859231876,0.9981711611785872
3,0.228,0.7777777777777778,0.2,-5.607003053975981,-5.459172328200498,0.14783072577548306,0.9982093070786245
3,0.228,1.0,0.2,-6.134556806824707,-5.942926720926326,0.1916300858983816,0.998181364521731
3,0.229,0.7777777777777778,0.2,-5.637144446866429,-5.4892943625057224,0.1478500843607068,0.998220644284333
3,0.229,1.0,0.2,-6.171778171920025,-5.980131823718755,0.1916463482012699,0.9981914802410835
3,0.23,0.7777777777777778,0.2,-5.667297842081453,-5.519428502965867,0.1478693391155862,0.998231865872805
3,0.23,1.0,0.2,-6.209017025551363,-6.017354460358509,0.19166256519285418,0.9982015093085518
3,0.231,0.7777777777777778,0.2,-5.6974631142231935,-5.549574623304608,0.1478884909185857,0.9982429735152504
3,0.231,1.0,0.2,-6.246273185433334,-6.054594448849745,0.19167873658358914,0.998211452684252
3,0.232,0.7777777777777778,0.2,-5.727640139720154,-5.579732599082943,0.14790754063721046,0.9982539688509019
3,0.232,1.0,0.2,-6.283546471998319,-6.09185160989632,0.1916948621019986,0.9982213113166016
3,0.233,0.7777777777777778,0.2,-5.7578287967933575,-5.6099023076650925,0.1479264891282649,0.9982648534877683
3,0.233,1.0,0.2,-6.320836708343172,-6.129125766849347,0.19171094149382462,0.9982310861424499
3,0.234,0.7777777777777778,0.2,-5.788028965423072,-5.640083628185019,0.14794533723805248,0.9982756290034042
3,0.234,1.0,0.2,-6.3581437201771696,-6.166416745655697,0.19172697452147236,0.9982407780871606
3,0.235,0.7777777777777778,0.2,-5.818240527316468,-5.670276441513875,0.14796408580259346,0.9982862969456339
3,0.235,1.0,0.2,-6.395467335771279,-6.2037243748078,0.1917429609634791,0.9982503880647199
3,0.236,0.7777777777777778,0.2,-5.848463365875877,-5.700480630228128,0.14798273564774878,0.9982968588332661
3,0.236,1.0,0.2,-6.432807385908683,-6.241048485294813,0.1917589006138698,0.9982599169778659
3,0.237,0.7777777777777778,0.2,-5.8786973661677635,-5.730696078578279,0.1480012875894845,0.9983073161567854
3,0.237,1.0,0.2,-6.470163703836373,-6.278388910554869,0.19177479328150326,0.9982693657181804
3,0.238,0.7777777777777778,0.2,-5.908942414892409,-5.760922672458398,0.14801974243401084,0.9983176703790132
3,0.238,1.0,0.2,-6.507536125218092,-6.315745486428386,0.1917906387897057,0.9982787351662145
3,0.239,0.7777777777777778,0.2,-5.939198400354268,-5.791160299376306,0.14803810097796255,0.9983279229357674
3,0.239,1.0,0.2,-6.544924488088208,-6.353118051112654,0.1918064369755541,0.998288026191597
3,0.24,0.7777777777777778,0.2,-5.9694652124329215,-5.821408848424354,0.1480563640085677,0.998338075236486
3,0.24,1.0,0.2,-6.582328632806813,-6.390506445117224,0.19182218768958847,0.9982972396531506
3,0.241,0.7777777777777778,0.2,-5.999742742554691,-5.851668210250883,0.1480745323038084,0.9983481286648476
3,0.241,1.0,0.2,-6.619748402015754,-6.4279105112207775,0.19183789079497693,0.9983063763990074
3,0.242,0.7777777777777778,0.2,-6.030030883664908,-5.8819382770322655,0.1480926066326429,0.9983580845793598
3,0.242,1.0,0.2,-6.657183640595999,-6.465330094428457,0.19185354616754235,0.998315437266731
3,0.243,0.7777777777777778,0.2,-6.060329530200674,-5.912218942445649,0.14811058775502506,0.998367944313939
3,0.243,1.0,0.2,-6.69463419562549,-6.502765041930661,0.19186915369482893,0.9983244230834232
3,0.244,0.7777777777777778,0.2,-6.090638578064371,-5.942510101642126,0.14812847642224458,0.9983777091784802
3,0.244,1.0,0.2,-6.732099916338491,-6.540215203062565,0.19188471327592627,0.9983333346658525
3,0.245,0.7777777777777778,0.2,-6.120957924597575,-5.972811651220692,0.14814627337688346,0.998387380459394
3,0.245,1.0,0.2,-6.769580654085606,-6.5776804292645705,0.19190022482103508,0.9983421728205657
3,0.246,0.7777777777777778,0.2,-6.151287468555615,-6.003123489202518,0.14816397935309666,0.9983969594201415
3,0.246,1.0,0.2,-6.807076262294691,-6.615160574043755,0.19191568825093608,0.9983509383440028
3,0.247,0.7777777777777778,0.2,-6.18162711008271,-6.033445515005996,0.14818159507671425,0.9984064473017555
3,0.247,1.0,0.2,-6.844586596432856,-6.652655492936095,0.1919311034967608,0.9983596320226267
3,0.248,0.7777777777777778,0.2,-6.211976750687511,-6.063777629422173,0.14819912126533819,0.9984158453233344
3,0.248,1.0,0.2,-6.882111513969166,-6.6901650434697135,0.19194647049945246,0.998368254633028
3,0.249,0.7777777777777778,0.2,-6.242336293219298,-6.094119734590761,0.1482165586285369,0.9984251546825385
3,0.249,1.0,0.2,-6.919650874338205,-6.727689085128701,0.19196178920950402,0.9983768069420487
3,0.25,0.7777777777777778,0.2,-6.272705641844582,-6.124471733976635,0.14823390786794732,0.998434376556058
3,0.25,1.0,0.2,-6.957204538904597,-6.765227479318005,0.19197705958659217,0.9983852897068966
3,0.251,0.7777777777777778,0.2,-6.303084702024284,-6.154833532346872,0.1482511696774118,0.998443512100086
3,0.251,1.0,0.2,-6.994772370928194,-6.802780089328999,0.19199228159919546,0.9983937036752688
3,0.252,0.7777777777777778,0.2,-6.333473380491256,-6.1852050357482,0.14826834474305617,0.9984525624507558
3,0.252,1.0,0.2,-7.032354235530089,-6.840346780305776,0.19200745522431362,0.998402049585462
3,0.253,0.7777777777777778,0.2,-6.363871585228445,-6.215586151484961,0.14828543374348424,0.9984615287245836
3,0.253,1.0,0.2,-7.069949999659352,-6.8779274192122175,0.1920225804471345,0.9984103281664882
3,0.254,0.7777777777777778,0.2,-6.394279225447391,-6.245976788097551,0.14830243734983917,0.9984704120189011
3,0.254,1.0,0.2,-7.10755953206058,-6.9155218747998894,0.19203765726069033,0.998418540138196
3,0.255,0.7777777777777778,0.2,-6.424696211567239,-6.276376855341248,0.14831935622599168,0.9984792134122615
3,0.255,1.0,0.2,-7.145182703242124,-6.953130017576493,0.19205268566563127,0.998426686211376
3,0.256,0.7777777777777778,0.2,-6.455122455194068,-6.306786264165572,0.1483361910284957,0.9984879339648477
3,0.256,1.0,0.2,-7.182819385444991,-6.990751719775078,0.19206766566991273,0.9984347670878838
3,0.257,0.7777777777777778,0.2,-6.485557869100856,-6.3372049266939285,0.14835294240692765,0.998496574718862
3,0.257,1.0,0.2,-7.2204694526124555,-7.028386855323977,0.19208259728847832,0.9984427834607503
3,0.258,0.7777777777777778,0.2,-6.516002367207644,-6.367632756203862,0.14836961100378243,0.9985051366989144
3,0.258,1.0,0.2,-7.25813278036036,-7.066035299817309,0.1920974805430511,0.9984507360142942
3,0.259,0.7777777777777778,0.2,-6.546455864562231,-6.398069667107524,0.14838619745470627,0.9985136209123943
3,0.259,1.0,0.2,-7.29580924594796,-7.103696930486111,0.19211231546184937,0.9984586254242265
3,0.26,0.7777777777777778,0.2,-6.576918277321211,-6.428515574932653,0.1484027023885588,0.9985220283498272
3,0.26,1.0,0.2,-7.333498728249569,-7.1413716261701925,0.19212710207937622,0.99846645235778
